"#Table SX. Raw data reporting development time (time to eclosion in h) of the different fly treatments. 
Vial = the vial flies were counted in; 
Time = time to eclosion (h); 
event = 0 (did not eclose) or 1 (eclosed); 
treatment = whether the flies weree fed diets inoculated with L. brevis (Lb), A. tropicalis (At), or untreated (No_add); 
cage = triplicate cages (a,b, or c) per treatment; 
bacteria = the bacteria the F2 test flies were reared with (bf=bacteria-free, At = Atropicalis, Lb=L. brevis); 
exp = separate day the experiment was set up (A,B,or C); 
acetoCFU = # of Acetobacter CFU per fly collected from the F2 test flies; 
lactoCFU = # of Lactobacillus CFU per fly collected from the F2 test flies; 
contam = if flies bore more than 400 Acetobactor or 400 Lactobacillus cfus per fly, they were deemed contaiminated and were not included in the analysis;
density = number of pupae counted in each vial. 
Source data are from /Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/eclosion_table_trial2_JMC3.csv; ~/Dropbox/Working Trade-offs/EE Experiment/CFU Data/Copy of test_contam_D7 (old added) A-Z NEW 1-20-18 CFU\'s sheets 1-12_JMC.xlsx; and Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/EE Code.csv. ",,,,,,,,,,
vial,time,event,treatment,cage,bacteria,exp,acetoCFU,lactoCFU,contam,density
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.40972222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.56597222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,9.75625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.37361111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.625,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.76736111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,10.76736111,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,11.40416667,1,Lb,Lb-b,At,C,1120,0,noC,74
jt12,11.62847222,1,Lb,Lb-b,At,C,1120,0,noC,74
jt11,8.609722222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,8.766666667,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.40972222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.56597222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,9.75625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.37361111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.37361111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.37361111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.37361111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.37361111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.625,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.76736111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.76736111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.76736111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,10.76736111,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,11.40416667,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,11.62847222,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,11.78888889,1,Lb,Lb-b,At,C,6880,0,noC,67
jt11,12.75347222,1,Lb,Lb-b,At,C,6880,0,noC,67
jb13,9.40972222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.40972222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.40972222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.40972222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.40972222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.40972222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.40972222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.56597222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.56597222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.56597222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.56597222,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,9.75625,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.37361111,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.37361111,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.37361111,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.37361111,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.37361111,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.37361111,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.37361111,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.625,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb13,10.625,1,Lb,Lb-b,Lb,C,0,200,noC,21
jb12,9.40972222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.40972222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.56597222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.75625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.75625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,9.75625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.37361111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.37361111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.37361111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.37361111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.37361111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.37361111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.37361111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.625,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.76736111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,10.76736111,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.40416667,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.40416667,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.40416667,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.40416667,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.62847222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.62847222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.62847222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,11.78888889,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,12.34930556,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,12.34930556,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,12.34930556,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,12.34930556,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,12.75347222,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,15.69791667,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,15.69791667,1,Lb,Lb-b,Lb,C,1080,0,C,54
jb12,15.69791667,0,Lb,Lb-b,Lb,C,1080,0,C,54
jb11,9.40972222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.40972222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.40972222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.40972222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.56597222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.56597222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.56597222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.56597222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,9.75625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.37361111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.625,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.76736111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.76736111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.76736111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.76736111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,10.76736111,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,11.62847222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,11.78888889,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,11.78888889,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,12.34930556,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,12.75347222,1,Lb,Lb-b,Lb,C,0,1640,noC,44
jb11,13.57708333,1,Lb,Lb-b,Lb,C,0,1640,noC,44
gx15,10.63888889,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,10.63888889,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,10.63888889,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.43125,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.65208333,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.65208333,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.76041667,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.76041667,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.76041667,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,11.76041667,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.34861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.54861111,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.7375,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.7375,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,12.7375,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.34375,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.34375,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.34375,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.34375,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.55347222,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,13.73958333,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,15.69791667,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,15.69791667,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,15.69791667,1,Lb,Lb-c,bf,C,0,180,noC,59
gx15,15.69791667,0,Lb,Lb-c,bf,C,0,180,noC,59
gx14,10.39791667,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,10.39791667,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.43125,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.65208333,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.76041667,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.76041667,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,11.76041667,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.34861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.34861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.34861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.34861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.34861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.54861111,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.7375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.7375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.7375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.7375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,12.7375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.34375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.34375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.34375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.34375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.34375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.34375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.34375,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.55347222,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.55347222,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.55347222,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.55347222,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.55347222,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.55347222,1,Lb,Lb-c,bf,C,20,0,noC,77
gx14,13.55347222,1,Lb,Lb-c,bf,C,20,0,noC,77
